used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd2Zr2O7,tick-pos,diff/sigma,Axis-limits
1,22.92,19480,19708.495237655752,19708.495237655752,-2272.695238, , ,185.6967958797351, 
1,22.93,19153.3,19705.49350481295,19705.49350481295,-2596.393505, , ,185.31055015837603, 
1,22.94,19826.7,19702.492178381766,19702.492178381766,-1919.992178, , ,186.6815470259447, 
1,22.95,19420,19699.491260150215,19699.491260150215,-2323.69126, , ,186.6547615251216, 
1,22.96,19336.7,19699.957096737566,19696.49075190419,-2407.457097, , ,186.97593428032388, 
1,22.97,19373.3,19696.967221026927,19693.490655427486,-2367.867221, , ,187.6432785899884, 
1,22.98,20160,19693.977803689973,19690.49097250177,-1578.177804, , ,185.3016459721823, 
1,22.99,19740,19690.988847459957,19687.491704906628,-1995.188847, , ,185.65209398226565, 
1,23,19476.7,19688.000354352753,19684.49285441951,-2255.500354, , ,184.9775662073647, 
1,23.01,19693.3,19685.012326382137,19681.494422815776,-2035.912326, , ,186.7439423381653, 
1,23.02,19626.7,19682.024764606096,19678.49641186867,-2099.524765, , ,187.06496197845283, 
1,23.03,19520,19680.768246118903,19675.498823349357,-2204.968246, , ,187.5366630821824, 
1,23.04,19276.7,19677.786723485693,19672.501659026846,-2445.286723, , ,186.49396773086255, 
1,23.05,19756.7,19674.805696792093,19669.504920668092,-1962.305697, , ,187.8030883665122, 
1,23.06,19296.7,19671.825168398987,19666.508610037934,-2419.325168, , ,185.11266839414313, 
1,23.07,19403.3,19668.845139592268,19663.51273,-2309.74514, , ,186.94919095839916, 
1,23.08,19093.3,19665.865613324662,19660.517279012223,-2616.765613, , ,186.28821755548577, 
1,23.09,19306.7,19662.886591235485,19657.52226213583,-2400.386591, , ,186.78865061882107, 
1,23.1,19220,19659.908075915635,19654.527680026353,-2484.108076, , ,186.61002116713883, 
1,23.11,19603.3,19656.930069357884,19651.533534438146,-2097.830069, , ,189.91234820305917, 
1,23.12,19690,19653.952574029703,19648.539827123423,-2008.152574, , ,186.85101016585378, 
1,23.13,18980,19650.97559120441,19645.54655983234,-2715.175591, , ,186.40466732354102, 
1,23.14,19996.7,19647.99912,19642.553734312933,-1695.499125, , ,187.90955271087202, 
1,23.15,19403.3,19645.023175416973,19639.56135231116,-2285.923175, , ,188.01595676963166, 
1,23.16,19156.7,19642.047745587024,19636.569415570888,-2529.547746, , ,187.25196928203454, 
1,23.17,19766.7,19639.072838219796,19633.577925833855,-1916.572838, , ,188.2817038376273, 
1,23.18,19383.3,19636.098454458934,19630.586884839755,-2296.998454, , ,186.96710940697565, 
1,23.19,20040,19633.124597234095,19627.59629432615,-1637.324597, , ,188.20201911775547, 
1,23.2,19306.7,19630.15126887683,19624.60615602855,-2367.651269, , ,189.67524878064611, 
1,23.21,19286.7,19627.178471001323,19621.61647168034,-2384.678471, , ,186.35101287623846, 
1,23.22,19220,19624.206205934934,19618.627243012837,-2448.406206, , ,188.29949548525082, 
1,23.23,19226.7,19621.23447624135,19615.638471755265,-2438.734476, , ,189.52572384771412, 
1,23.24,19506.7,19618.26328293244,19612.650159634748,-2155.763283, , ,190.28058229887776, 
1,23.25,19646.7,19615.292630117456,19609.66230837635,-2012.79263, , ,189.78066287164242, 
1,23.26,19650,19612.322519400153,19606.67491970304,-2006.522519, , ,190.27164791423866, 
1,23.27,19283.3,19609.352952143774,19603.687995335684,-2370.252952, , ,188.7591057406238, 
1,23.28,19550,19606.383930901582,19600.70153699308,-2100.583931, , ,190.02631396730297, 
1,23.29,19483.3,19603.415458224757,19597.715546391948,-2164.315458, , ,188.04254837669055, 
1,23.3,19066.7,19600.447535589512,19594.730025246914,-2577.947536, , ,189.39376969689368, 
1,23.31,19373.3,19597.480166854166,19591.744975270532,-2268.380167, , ,190.71785443424014, 
1,23.32,19400,19594.513352775513,19588.760398173272,-2238.713353, , ,190.28058229887776, 
1,23.33,19466.7,19591.547095538783,19585.776295663523,-2169.047096, , ,188.9708972302349, 
1,23.34,19723.3,19588.581397684746,19582.792669447594,-1909.481398, , ,188.8033368349193, 
1,23.35,19460,19585.61626222894,19579.80952122972,-2169.816262, , ,188.6708775, 
1,23.36,19413.3,19582.651690039074,19576.82685271207,-2213.55169, , ,189.35865441009028, 
1,23.37,19103.3,19579.687683530454,19573.84467,-2520.587684, , ,189.97368238785074, 
1,23.38,19470,19576.724246666094,19570.862961575647,-2150.924247, , ,190.28925350633966, 
1,23.39,19330,19573.761378996143,19567.881742350826,-2287.961379, , ,190.6916358941839, 
1,23.4,19603.3,19570.799084956274,19564.901009614096,-2011.699085, , ,191.19806484376352, 
1,23.41,19563.3,19567.837365880645,19561.920765057243,-2048.737366, , ,190.82269257087847, 
1,23.42,19763.3,19564.87622441265,19558.941010369985,-1845.776224, , ,188.44097219023254, 
1,23.43,19466.7,19561.915661763083,19555.96174723996,-2139.415662, , ,190.54317096133357, 
1,23.44,19773.3,19558.955681286458,19552.98297735274,-1829.855681, , ,191.24147039802847, 
1,23.45,19096.7,19555.996284785488,19550.00470239184,-2503.496285, , ,191.5288490019193, 
1,23.46,19370,19553.037475372115,19547.026924038688,-2227.237475, , ,193.40811772001712, 
1,23.47,19510,19550.079253652824,19544.04964397265,-2084.279254, , ,190.66541374879714, 
1,23.48,19463.3,19547.12162237781,19541.072863871035,-2128.021622, , ,191.7811252443785, 
1,23.49,19173.3,19544.164584175967,19538.09658540907,-2415.064584, , ,193.43396806145503, 
1,23.5,19400,19541.208141435734,19535.12081025993,-2185.408141, , ,194.80759738778156, 
1,23.51,19126.7,19538.252296066643,19532.145540094734,-2455.752296, , ,195.41417553493912, 
1,23.52,19656.7,19535.29705140664,19529.170776582498,-1922.797051, , ,196.57899175649467, 
1,23.53,19166.7,19532.342407811433,19526.19652139023,-2409.842408, , ,196.53676500848385, 
1,23.54,19183.3,19529.388368853273,19523.222776182833,-2390.288369, , ,197.25617861045572, 
1,23.55,19246.7,19526.43493595661,19520.249542623176,-2323.934936, , ,199.6915120880204, 
1,23.56,19310,19523.482112212747,19517.27682237205,-2257.682112, , ,199.63291311805278, 
1,23.57,19056.7,19520.529899995694,19514.304617088208,-2508.0299, , ,201.26276357041309, 
1,23.58,19113.3,19517.57830120054,19511.332928428325,-2448.478301, , ,202.87114136811078, 
1,23.59,19366.7,19514.627317958744,19508.361758047016,-2192.127318, , ,204.27114333649772, 
1,23.6,19540,19511.67695263814,19505.391107596864,-2015.876953, , ,203.4780086397545, 
1,23.61,19490,19508.727207604494,19502.42097872838,-2062.927208, , ,205.79115627256678, 
1,23.62,19573.3,19505.77808474468,19499.451373090018,-1976.678085, , ,207.70170918892313, 
1,23.63,19466.7,19502.829586897205,19496.48229232819,-2080.329587, , ,207.82997858826818, 
1,23.64,19326.7,19499.881716421663,19493.513738087237,-2217.381716, , ,206.7687113661059, 
1,23.65,19530,19496.934474960366,19490.54571200947,-2011.134475, , ,207.6615034136082, 
1,23.66,19356.7,19493.98786558407,19487.57821573513,-2181.487866, , ,206.52675371486376, 
1,23.67,19653.3,19491.04189,19484.611250902413,-1881.94189, , ,205.73453769360162, 
1,23.68,19233.3,19488.09655130614,19481.644819147477,-2298.996551, , ,205.71023309500185, 
1,23.69,19266.7,19485.15185039002,19478.67892210442,-2262.65185, , ,204.13231003444798, 
1,23.7,19540,19482.207790721997,19475.713561405286,-1986.407791, , ,202.72321031396478, 
1,23.71,19163.3,19479.26437464734,19472.748738680086,-2360.164375, , ,201.4447815159281, 
1,23.72,19320,19476.321604032426,19469.78445555678,-2200.521604, , ,199.99174982983672, 
1,23.73,19146.7,19473.379481695254,19466.820713661273,-2370.879482, , ,197.8888576954246, 
1,23.74,19223.3,19470.43800997496,19463.857514617448,-2291.33801, , ,197.85525011987932, 
1,23.75,18953.3,19467.497189778107,19460.89486004712,-2558.39719, , ,198.06564568344507, 
1,23.76,19283.3,19464.55702510866,19457.93275157007,-2225.457025, , ,197.13776908547993, 
1,23.77,19203.3,19461.61751758437,19454.97119080405,-2302.517518, , ,195.7122888323572, 
1,23.78,19553.3,19458.67866977461,19452.01017936476,-1949.57867, , ,195.47378340841516, 
1,23.79,19453.3,19455.740483531452,19449.04971886585,-2046.640484, , ,195.85709075752146, 
1,23.8,19280,19452.802962135447,19446.08981091894,-2217.002962, , ,193.79551078391881, 
1,23.81,19320,19449.866108149858,19443.130457133622,-2174.066108, , ,193.3564066691352, 
1,23.82,19240,19446.929921751715,19440.171659117437,-2251.129922, , ,192.18038401460228, 
1,23.83,18960,19443.994407407547,19437.21341847589,-2528.194407, , ,190.47309521294602, 
1,23.84,19290,19441.059567436077,19434.25573681245,-2195.259567, , ,190.29792431868512, 
1,23.85,19123.3,19438.12540296192,19431.298615728567,-2359.025403, , ,189.95604754784722, 
1,23.86,19560,19435.191917491815,19428.342056823632,-1919.391917, , ,190.22802106945235, 
1,23.87,19790,19432.259112384712,19425.386061695015,-1686.459112, , ,188.90923746603818, 
1,23.88,19366.7,19429.326990904887,19422.43063193806,-2106.826991, , ,188.63536253841696, 
1,23.89,19640,19426.395555360894,19419.475769146065,-1830.595555, , ,188.4940317357555, 
1,23.9,19156.7,19423.46480758243,19416.52147491031,-2310.964808, , ,190.49934383089092, 
1,23.91,19750,19420.53475035083,19413.56775082004,-1714.73475, , ,189.65758619153627, 
1,23.92,19576.7,19417.605386445404,19410.614598462464,-1885.105386, , ,190.26297590440447, 
1,23.93,19616.7,19414.676718166596,19407.662019422776,-1842.176718, , ,188.3878977004627, 
1,23.94,19370,19411.74874709757,19404.710015284138,-2085.948747, , ,190.53424888979936, 
1,23.95,19410,19408.821476011537,19401.75858762767,-2043.021476, , ,190.7616313622842, 
1,23.96,19473.3,19405.89490839497,19398.807738032498,-1976.794908, , ,190.56940992719686, 
1,23.97,19866.7,19402.969045348113,19395.857468075697,-1580.469045, , ,190.17544531300564, 
1,23.98,19436.7,19400.043889638106,19392.90777933232,-2007.54389, , ,190.90128339013336, 
1,23.99,19573.3,19397.11944403009,19389.95867337541,-1868.019444, , ,191.32877462629605, 
1,24,19063.3,19394.195711048753,19387.010151775987,-2375.095711, , ,190.83160115662184, 
1,24.01,19403.3,19391.27269202466,19384.06221610303,-2032.172692, , ,191.6768113257313, 
1,24.02,19046.7,19388.350392339496,19381.114867923527,-2385.850392, , ,189.1824516174796, 
1,24.03,19620,19385.42880998192,19378.168108802416,-1809.62881, , ,191.0410951, 
1,24.04,18900,19382.507951521664,19375.22194030264,-2526.707952, , ,190.11391322046896, 
1,24.05,19406.7,19379.587817565956,19372.27636,-2017.087818, , ,189.68394766031204, 
1,24.06,19406.7,19376.66841086581,19369.331381408716,-2014.168411, , ,189.79805056954618, 
1,24.07,19256.7,19373.749732978093,19366.38699413036,-2161.249733, , ,188.53832501642736, 
1,24.08,18796.7,19370.831788557116,19363.443203704897,-2618.331789, , ,189.26172354705005, 
1,24.09,19016.7,19367.91457796364,19360.50001168518,-2395.414578, , ,189.1824516174796, 
1,24.1,19270,19364.998105609524,19357.55741962205,-2139.198106, , ,188.4762584518273, 
1,24.11,19270,19362.082372566765,19354.61542906434,-2136.282373, , ,187.87416001142893, 
1,24.12,19093.3,19359.167381335843,19351.67404155885,-2310.067381, , ,187.52786459617138, 
1,24.13,18986.7,19356.253135845745,19348.733258650387,-2413.753136, , ,187.75862163959343, 
1,24.14,19300,19353.339636924014,19345.793081881748,-2097.539637, , ,187.8563280807969, 
1,24.15,19190,19350.426887541944,19342.853512793714,-2204.626888, , ,187.12749664333137, 
1,24.16,19446.7,19347.514891860912,19339.91455292506,-1945.014892, , ,188.8385553852814, 
1,24.17,18726.7,19344.603650702426,19336.97620381255,-2662.103651, , ,188.72387236383213, 
1,24.18,18780,19341.693167031768,19334.03846699095,-2605.893167, , ,187.42118343453066, 
1,24.19,19443.3,19338.78344357377,19331.101343993007,-1939.683444, , ,187.96276226955166, 
1,24.2,19193.3,19335.87448233603,19328.16483634947,-2186.774482, , ,187.0473202160352, 
1,24.21,19566.7,19332.966286516224,19325.22895,-1810.466287, , ,186.95801667754182, 
1,24.22,19250,19330.05885931001,19322.293673238615,-2124.258859, , ,188.1135295506413, 
1,24.23,19413.3,19327.152201765304,19319.35902082277,-1958.052202, , ,189.9823676, 
1,24.24,18933.3,19324.24631802744,19316.424989864292,-2435.146318, , ,188.82981756068082, 
1,24.25,19210,19321.341209855567,19313.491581883918,-2155.54121, , ,187.72320048411703, 
1,24.26,19320,19318.43688019895,19310.558798400398,-2042.63688, , ,186.6547615251216, 
1,24.27,19083.3,19315.533330812723,19307.626640930444,-2276.433331, , ,185.6967958797351, 
1,24.28,19230,19312.63056583424,19304.69511098881,-2126.830566, , ,186.2705022272716, 
1,24.29,19143.3,19309.728587014666,19301.764210088244,-2210.628587, , ,186.63681308895093, 
1,24.3,19373.3,19306.827396579993,19298.833939739478,-1977.727397, , ,186.21680912312937, 
1,24.31,19546.7,19303.926998899995,19295.904301451264,-1801.426999, , ,186.6547615251216, 
1,24.32,19026.7,19301.027394527748,19292.975296730354,-2318.527395, , ,188.74135741802854, 
1,24.33,19236.7,19298.128587113777,19290.046927081505,-2105.628587, , ,187.2431574183687, 
1,24.34,19176.7,19295.23058102189,19287.11919,-2162.730581, , ,185.68791021496256, 
1,24.35,19980,19292.333375130234,19284.192099009095,-1356.533375, , ,186.96710940697565, 
1,24.36,19166.7,19289.436974990724,19281.265643585084,-2166.936975, , ,184.95053392731796, 
1,24.37,19443.3,19286.54138353065,19278.33982923225,-1887.441384, , ,185.01351301999537, 
1,24.38,18940,19283.64660176799,19275.414657445403,-2387.846602, , ,186.3866948041088, 
1,24.39,19186.7,19280.75263334131,19272.49012971735,-2138.252633, , ,186.0733726248869, 
1,24.4,19150,19277.859481410374,19269.566247538914,-2172.059481, , ,186.4760038181857, 
1,24.41,19213.3,19274.967147940864,19266.64301239895,-2105.867148, , ,186.36872055149166, 
1,24.42,19133.3,19272.075637042228,19263.720425784293,-2182.975637, , ,188.41443681416771, 
1,24.43,19383.3,19269.18494876882,19260.798489179815,-1930.084949, , ,187.0473202160352, 
1,24.44,19146.7,19266.295089133477,19257.877204068398,-2163.795089, , ,186.96710940697565, 
1,24.45,19706.7,19263.40605818659,19254.956571930943,-1600.906058, , ,186.40466732354102, 
1,24.46,19496.7,19260.517860506498,19252.03659424635,-1808.017861, , ,185.91207599292736, 
1,24.47,19110,19257.63049852383,19249.117272491574,-2191.830499, , ,185.04053609952604, 
1,24.48,19016.7,19254.743974905625,19246.198608141556,-2282.243975, , ,186.37784203064484, 
1,24.49,19130,19251.858292555353,19243.28060266926,-2166.058293, , ,186.44918878879574, 
1,24.5,19046.7,19248.973453420855,19240.363257545687,-2246.473453, , ,186.77981689679427, 
1,24.51,19043.3,19246.089463024255,19237.446574239846,-2246.989463, , ,185.50822084209636, 
1,24.52,19250,19243.206320925245,19234.530554218778,-2037.406321, , ,186.32417985865385, 
1,24.53,18903.3,19240.32403216515,19231.61519894753,-2381.224032, , ,186.46715528478467, 
1,24.54,18613.3,19237.44259916074,19228.700509889193,-2668.342599, , ,187.37662607700034, 
1,24.55,18723.3,19234.56202408837,19225.786488504873,-2555.462024, , ,186.53873592366813, 
1,24.56,18990,19231.682310552944,19222.873136253704,-2285.882311, , ,186.23452955883346, 
1,24.57,18923.3,19228.80346215738,19219.960454592834,-2349.703462, , ,186.25251676151922, 
1,24.58,19326.7,19225.925480118447,19217.048444977456,-1943.42548, , ,184.1556406955812, 
1,24.59,19053.3,19223.048368988817,19214.137108860796,-2213.948369, , ,185.34643239080705, 
1,24.6,19120,19220.17213117339,19211.22644769408,-2144.372131, , ,186.73510650116114, 
1,24.61,18833.3,19217.296769075117,19208.31646292659,-2428.196769, , ,187.3053656465826, 
1,24.62,18833.3,19214.42228628707,19205.40715600562,-2425.322286, , ,184.46327547780345, 
1,24.63,19350,19211.54868711561,19202.49852837652,-1905.748687, , ,186.09137540466511, 
1,24.64,19533.3,19208.675972288846,19199.590581482647,-1719.575972, , ,186.06450494385004, 
1,24.65,19556.7,19205.804145393955,19196.683316765415,-1693.304145, , ,186.58322539821205, 
1,24.66,19520,19202.933209777704,19193.77673566424,-1727.13321, , ,184.5624555536689, 
1,24.67,19460,19200.063168784927,19190.870839616608,-1784.263169, , ,184.4540593210136, 
1,24.68,19136.7,19197.194026473728,19187.965630058017,-2104.694026, , ,185.20259177452135, 
1,24.69,19120,19194.32578356239,19185.06110842201,-2118.525784, , ,184.80611461745525, 
1,24.7,19403.3,19191.458444105105,19182.15727614017,-1832.358444, , ,184.49037915295204, 
1,24.71,19333.3,19188.592011915684,19179.254134642124,-1899.492012, , ,184.55351527402559, 
1,24.72,19320,19185.726489852277,19176.351685355512,-1909.92649, , ,184.86941337062763, 
1,24.73,19803.3,19182.861880294276,19173.44992970605,-1423.76188, , ,183.22117781522965, 
1,24.74,19430,19179.998187526428,19170.54886911746,-1794.198188, , ,183.79336223052235, 
1,24.75,18856.7,19177.135414877874,19167.64850501154,-2364.635415, , ,183.2484652050325, 
1,24.76,19223.3,19174.273563768424,19164.748838808096,-1995.173564, , ,184.8153132183586, 
1,24.77,18813.3,19171.41263919224,19161.849871925013,-2402.312639, , ,185.45430704084498, 
1,24.78,19166.7,19168.552643518902,19158.951605778195,-2046.052644, , ,184.9324200890693, 
1,24.79,19060,19165.69357959287,19156.05404178159,-2149.89358, , ,184.01983588733037, 
1,24.8,19166.7,19162.835452402436,19153.157181347215,-2040.335452, , ,185.34643239080705, 
1,24.81,19146.7,19159.978263357647,19150.261025885113,-2057.478263, , ,184.68892765945662, 
1,24.82,18876.7,19157.12201744287,19147.365576803375,-2324.622017, , ,184.91430447642497, 
1,24.83,19073.3,19154.26671558743,19144.47083550816,-2125.166716, , ,185.274661, 
1,24.84,18980,19151.41236348704,19141.576803403652,-2215.612363, , ,184.1105646, 
1,24.85,18960,19148.558963020805,19138.683481892112,-2232.758963, , ,184.8153132183586, 
1,24.86,19020,19145.706518688443,19135.790872373822,-2169.906519, , ,184.36377084449103, 
1,24.87,18866.7,19142.855032841984,19132.898976247136,-2320.355033, , ,184.95053392731796, 
1,24.88,18933.3,19140.00450973886,19130.007794908463,-2250.90451, , ,184.86941337062763, 
1,24.89,19103.3,19137.154952204026,19127.117329752244,-2078.054952, , ,183.92036320103327, 
1,24.9,18856.7,19134.30636306052,19124.22758217101,-2321.806363, , ,183.0483542673902, 
1,24.91,19256.7,19131.458748228848,19121.33855355531,-1918.958748, , ,183.97472652513986, 
1,24.92,19016.7,19128.612108620797,19118.45024529377,-2156.112109, , ,183.5845854095599, 
1,24.93,18940,19125.76644824566,19115.56265877308,-2229.966448, , ,185.03161891957816, 
1,24.94,18843.3,19122.92177230286,19112.675795377963,-2323.821772, , ,185.7686733547936, 
